Id,day,TotalSteps,TotalMinutesAsleep,avg_hr,min_hr,load
908,2026-01-06,5612,477,84.73913043478261,58.0,0.0
908,2026-01-07,5589,479,85.17391304347827,59.0,1.0
908,2026-01-08,6586,470,90.26086956521739,58.0,2.0
908,2026-01-09,6477,481,90.52173913043478,59.0,1.0
908,2026-01-10,4004,475,77.375,55.0,0.0
908,2026-01-11,3875,502,75.58333333333333,57.0,0.0
908,2026-01-12,6119,475,89.43478260869566,58.0,1.0
908,2026-01-13,5911,454,85.72727272727273,57.0,2.0
908,2026-01-14,6418,478,89.1304347826087,61.0,2.0
908,2026-01-15,5930,471,85.77272727272727,58.0,1.0
908,2026-01-16,6000,474,88.20833333333333,59.0,0.0
908,2026-01-17,3503,498,73.21739130434783,54.0,0.0
908,2026-01-18,3690,482,75.30434782608695,54.0,0.0
908,2026-01-19,5905,481,87.41666666666667,59.0,1.0
908,2026-01-20,6259,472,87.91304347826087,59.0,1.0
908,2026-01-21,6279,463,87.22727272727273,58.0,1.0
908,2026-01-22,5855,482,88.04347826086956,59.0,1.0
908,2026-01-23,6334,469,89.56521739130434,60.0,1.0
908,2026-01-24,3389,507,71.91666666666667,53.0,0.0
908,2026-01-25,3194,486,70.875,55.0,0.0
908,2026-01-26,5630,475,83.91304347826087,58.0,2.0
908,2026-01-27,5397,479,83.3,60.0,2.0
908,2026-01-28,5377,478,83.91666666666667,59.0,2.0
908,2026-01-29,5904,481,85.3913043478261,59.0,0.0
908,2026-01-30,6036,469,86.72727272727273,60.0,2.0
908,2026-01-31,3965,492,74.85714285714286,53.0,0.0
908,2026-02-01,3913,503,76.5,56.0,0.0
908,2026-02-02,6710,477,91.83333333333333,58.0,1.0
908,2026-02-03,6312,468,69.0,65.0,0.0
909,2026-01-05,9278,403,74.75,46.0,2.0
909,2026-01-06,9866,394,77.71428571428571,46.0,2.0
909,2026-01-07,9792,408,75.0,47.0,2.0
909,2026-01-08,9357,424,74.625,47.0,2.0
909,2026-01-09,7800,417,69.6086956521739,43.0,1.0
909,2026-01-10,5620,424,61.78260869565217,42.0,0.0
909,2026-01-11,5579,422,60.95652173913044,40.0,0.0
909,2026-01-12,9203,413,75.1304347826087,43.0,2.0
909,2026-01-13,9298,409,74.69565217391305,46.0,2.0
909,2026-01-14,8873,414,76.23809523809524,47.0,1.0
909,2026-01-15,8768,405,71.78260869565217,45.0,1.0
909,2026-01-16,8770,415,73.78260869565217,47.0,0.0
909,2026-01-17,5432,402,61.43478260869565,41.0,0.0
909,2026-01-18,5329,416,59.869565217391305,42.0,0.0
909,2026-01-19,8959,394,73.6086956521739,46.0,1.0
909,2026-01-20,8460,421,69.77272727272727,46.0,1.0
909,2026-01-21,8995,422,72.43478260869566,46.0,1.0
909,2026-01-22,9095,411,75.63636363636364,47.0,2.0
909,2026-01-23,9349,405,74.08695652173913,47.0,2.0
909,2026-01-24,5778,427,64.22727272727273,45.0,0.0
909,2026-01-25,5876,423,61.65217391304348,41.0,0.0
909,2026-01-26,9978,404,76.08695652173913,46.0,2.0
909,2026-01-27,9672,396,75.8695652173913,46.0,2.0
909,2026-01-28,9112,400,74.66666666666667,47.0,2.0
909,2026-01-29,9332,430,76.08333333333333,46.0,2.0
909,2026-01-30,8918,409,73.0,46.0,0.0
909,2026-01-31,5112,416,59.875,41.0,0.0
909,2026-02-01,5271,418,59.95454545454545,41.0,0.0
909,2026-02-02,8868,392,74.33333333333333,48.0,2.0
909,2026-02-03,9420,415,56.0,54.0,0.0
910,2026-01-05,8966,511,84.5,54.0,2.0
910,2026-01-06,9111,498,86.29166666666667,53.0,1.0
910,2026-01-07,9021,509,86.08695652173913,56.0,2.0
910,2026-01-08,9035,502,85.54166666666667,55.0,2.0
910,2026-01-09,8713,494,84.30434782608695,55.0,1.0
910,2026-01-10,4985,525,68.41666666666667,49.0,0.0
910,2026-01-11,4710,526,67.6086956521739,51.0,0.0
910,2026-01-12,7916,489,80.1304347826087,49.0,2.0
910,2026-01-13,8660,512,84.16666666666667,55.0,0.0
910,2026-01-14,9481,486,87.625,55.0,1.0
910,2026-01-15,8167,515,81.81818181818181,53.0,0.0
910,2026-01-16,8584,505,84.47826086956522,53.0,2.0
910,2026-01-17,5115,516,69.3913043478261,49.0,0.0
910,2026-01-18,5234,528,69.41666666666667,50.0,0.0
910,2026-01-19,8111,511,81.125,51.0,0.0
910,2026-01-20,7680,506,78.1,52.0,0.0
910,2026-01-21,8364,512,81.04347826086956,52.0,2.0
910,2026-01-22,8442,502,81.6086956521739,54.0,1.0
910,2026-01-23,8689,497,84.47826086956522,53.0,2.0
910,2026-01-24,5229,522,68.19047619047619,48.0,0.0
910,2026-01-25,5370,518,69.82608695652173,51.0,0.0
910,2026-01-26,8471,498,84.22727272727273,51.0,2.0
910,2026-01-27,9312,519,85.8695652173913,55.0,1.0
910,2026-01-28,9346,511,88.04166666666667,54.0,2.0
910,2026-01-29,8686,505,82.58333333333333,52.0,1.0
910,2026-01-30,8024,502,81.04347826086956,54.0,1.0
910,2026-01-31,4665,529,65.45454545454545,47.0,0.0
910,2026-02-01,4661,512,67.0909090909091,50.0,0.0
910,2026-02-02,7586,509,79.04347826086956,54.0,2.0
910,2026-02-03,8024,520,61.0,57.0,1.0
911,2026-01-05,7413,488,81.45833333333333,52.0,1.0
911,2026-01-06,6369,484,76.73913043478261,49.0,2.0
911,2026-01-07,6858,490,77.69565217391305,52.0,1.0
911,2026-01-08,8093,485,83.29166666666667,53.0,1.0
911,2026-01-09,7524,479,80.6086956521739,51.0,2.0
911,2026-01-10,4271,508,65.82608695652173,48.0,0.0
911,2026-01-11,4765,513,68.91666666666667,48.0,0.0
911,2026-01-12,7607,483,81.26086956521739,54.0,1.0
911,2026-01-13,6884,501,78.72727272727273,52.0,0.0
911,2026-01-14,7364,489,80.4090909090909,52.0,2.0
911,2026-01-15,7296,488,78.91666666666667,49.0,1.0
911,2026-01-16,7889,468,84.17391304347827,55.0,2.0
911,2026-01-17,4729,495,68.0,48.0,0.0
911,2026-01-18,4664,500,68.52173913043478,47.0,0.0
911,2026-01-19,7252,508,82.43478260869566,50.0,2.0
911,2026-01-20,7059,481,78.5,50.0,2.0
911,2026-01-21,7214,484,79.91304347826087,51.0,0.0
911,2026-01-22,7115,481,79.68181818181819,54.0,2.0
911,2026-01-23,7374,487,80.4090909090909,52.0,2.0
911,2026-01-24,4486,500,66.0,47.0,0.0
911,2026-01-25,4136,511,66.375,48.0,0.0
911,2026-01-26,7301,489,79.36363636363636,51.0,2.0
911,2026-01-27,6796,485,76.05,51.0,0.0
911,2026-01-28,7555,488,81.95652173913044,53.0,1.0
911,2026-01-29,7380,494,80.875,54.0,1.0
911,2026-01-30,7492,485,80.34782608695652,51.0,1.0
911,2026-01-31,4606,479,66.69565217391305,46.0,0.0
911,2026-02-01,4532,489,68.34782608695652,48.0,0.0
911,2026-02-02,7483,487,79.0,52.0,2.0
911,2026-02-03,7355,480,60.0,56.0,2.0
912,2026-01-05,10046,425,77.3913043478261,46.0,2.0
912,2026-01-06,9714,434,78.04347826086956,50.0,2.0
912,2026-01-07,10258,432,80.65217391304348,50.0,2.0
912,2026-01-08,10796,441,80.08333333333333,49.0,2.0
912,2026-01-09,10509,444,79.54166666666667,50.0,2.0
912,2026-01-10,6671,446,65.75,46.0,0.0
912,2026-01-11,6765,435,66.625,46.0,0.0
912,2026-01-12,10453,427,81.6086956521739,52.0,1.0
912,2026-01-13,10472,433,80.65217391304348,51.0,2.0
912,2026-01-14,11178,432,79.9090909090909,51.0,1.0
912,2026-01-15,10668,438,79.65217391304348,51.0,2.0
912,2026-01-16,11163,418,81.22727272727273,49.0,1.0
912,2026-01-17,7022,428,68.29166666666667,48.0,0.0
912,2026-01-18,6993,440,67.4090909090909,47.0,0.0
912,2026-01-19,11416,418,82.18181818181819,53.0,1.0
912,2026-01-20,11291,427,83.68181818181819,50.0,1.0
912,2026-01-21,11276,407,82.80952380952381,51.0,1.0
912,2026-01-22,11548,433,81.52380952380952,51.0,1.0
912,2026-01-23,10818,430,80.9090909090909,49.0,2.0
912,2026-01-24,6364,427,65.875,45.0,0.0
912,2026-01-25,5798,435,63.04347826086956,44.0,0.0
912,2026-01-26,9734,434,78.08695652173913,49.0,1.0
912,2026-01-27,10033,427,78.41666666666667,51.0,1.0
912,2026-01-28,10987,428,81.18181818181819,50.0,1.0
912,2026-01-29,11026,421,79.73913043478261,48.0,1.0
912,2026-01-30,11037,431,82.54545454545455,52.0,2.0
912,2026-01-31,6236,449,65.375,44.0,0.0
912,2026-02-01,6366,440,64.76190476190476,46.0,0.0
912,2026-02-02,10226,425,79.21739130434783,52.0,2.0
912,2026-02-03,10805,426,60.0,56.0,0.0
913,2026-01-05,9213,365,92.8695652173913,62.0,1.0
913,2026-01-06,9920,349,95.26086956521739,63.0,0.0
913,2026-01-07,8516,347,88.63636363636364,61.0,1.0
913,2026-01-08,8621,336,88.6086956521739,60.0,2.0
913,2026-01-09,8548,342,90.45833333333333,62.0,2.0
913,2026-01-10,5080,357,76.7,57.0,0.0
913,2026-01-11,4768,359,74.45,56.0,0.0
913,2026-01-12,8966,347,92.13636363636364,65.0,2.0
913,2026-01-13,8865,345,95.0909090909091,64.0,1.0
913,2026-01-14,8907,353,90.65217391304348,63.0,1.0
913,2026-01-15,8694,340,91.82608695652173,63.0,1.0
913,2026-01-16,7998,337,87.65217391304348,62.0,1.0
913,2026-01-17,5320,365,76.26086956521739,56.0,0.0
913,2026-01-18,4976,368,76.375,57.0,0.0
913,2026-01-19,7773,361,87.04347826086956,60.0,0.0
913,2026-01-20,7099,353,84.27272727272727,61.0,2.0
913,2026-01-21,8269,345,88.75,60.0,1.0
913,2026-01-22,9014,356,92.69565217391305,65.0,1.0
913,2026-01-23,9193,355,93.21739130434783,62.0,1.0
913,2026-01-24,5459,353,78.08333333333333,58.0,0.0
913,2026-01-25,5503,362,78.27272727272727,58.0,0.0
913,2026-01-26,9370,350,93.77272727272727,65.0,2.0
913,2026-01-27,9374,351,93.0,61.0,1.0
913,2026-01-28,9185,345,94.0,60.0,2.0
913,2026-01-29,9645,356,94.54545454545455,63.0,0.0
913,2026-01-30,9348,351,92.95454545454545,62.0,1.0
913,2026-01-31,5936,353,79.17391304347827,59.0,0.0
913,2026-02-01,5109,354,77.08333333333333,59.0,0.0
913,2026-02-02,8813,354,92.1304347826087,62.0,2.0
913,2026-02-03,8938,344,70.0,68.0,2.0
914,2026-01-05,8853,424,79.78260869565217,51.0,1.0
914,2026-01-06,9163,416,84.54166666666667,54.0,2.0
914,2026-01-07,9198,418,83.08695652173913,51.0,2.0
914,2026-01-08,9088,386,83.25,52.0,1.0
914,2026-01-09,8803,411,82.78260869565217,53.0,1.0
914,2026-01-10,5223,444,68.13636363636364,50.0,0.0
914,2026-01-11,5348,427,68.56521739130434,49.0,0.0
914,2026-01-12,8711,411,81.18181818181819,52.0,2.0
914,2026-01-13,9000,419,83.34782608695652,52.0,2.0
914,2026-01-14,8728,413,82.0909090909091,52.0,1.0
914,2026-01-15,8593,402,80.95454545454545,54.0,1.0
914,2026-01-16,8619,421,80.70833333333333,53.0,2.0
914,2026-01-17,5169,420,67.21739130434783,47.0,0.0
914,2026-01-18,4453,429,64.29166666666667,47.0,0.0
914,2026-01-19,7194,429,74.95652173913044,50.0,2.0
914,2026-01-20,7724,419,78.56521739130434,51.0,2.0
914,2026-01-21,7653,424,77.19047619047619,50.0,1.0
914,2026-01-22,7201,402,76.04347826086956,53.0,1.0
914,2026-01-23,8058,440,79.26315789473684,49.0,1.0
914,2026-01-24,5363,422,67.66666666666667,48.0,0.0
914,2026-01-25,5352,441,67.125,48.0,0.0
914,2026-01-26,8579,423,81.19047619047619,53.0,0.0
914,2026-01-27,8745,416,81.86363636363636,54.0,0.0
914,2026-01-28,8881,412,83.3913043478261,51.0,0.0
914,2026-01-29,8869,422,81.34782608695652,51.0,2.0
914,2026-01-30,8611,424,83.36363636363636,52.0,0.0
914,2026-01-31,4351,441,63.59090909090909,46.0,0.0
914,2026-02-01,4810,423,65.17391304347827,48.0,0.0
914,2026-02-02,7214,416,75.21739130434783,49.0,1.0
914,2026-02-03,7811,426,58.0,55.0,2.0
915,2026-01-05,9707,519,75.58333333333333,50.0,2.0
915,2026-01-06,10194,522,77.30434782608695,50.0,0.0
915,2026-01-07,10284,518,76.73913043478261,47.0,2.0
915,2026-01-08,9915,518,76.0,49.0,2.0
915,2026-01-09,10647,537,78.04347826086956,47.0,1.0
915,2026-01-10,6408,532,64.26086956521739,47.0,0.0
915,2026-01-11,6180,541,63.31818181818182,46.0,0.0
915,2026-01-12,10073,509,76.95833333333333,47.0,2.0
915,2026-01-13,9818,517,74.95652173913044,48.0,2.0
915,2026-01-14,16216,510,95.95833333333333,53.0,2.0
915,2026-01-15,15717,503,94.69565217391305,52.0,1.0
915,2026-01-16,17504,516,99.52173913043478,55.0,1.0
915,2026-01-17,6098,540,63.26086956521739,43.0,0.0
915,2026-01-18,5748,522,60.583333333333336,41.0,0.0
915,2026-01-19,9492,523,72.75,46.0,2.0
915,2026-01-20,10080,533,75.125,46.0,1.0
915,2026-01-21,10524,511,75.23809523809524,45.0,0.0
915,2026-01-22,10555,515,79.47619047619048,52.0,1.0
915,2026-01-23,11174,517,79.1304347826087,50.0,2.0
915,2026-01-24,6905,541,64.6086956521739,41.0,0.0
915,2026-01-25,6811,525,64.65217391304348,43.0,0.0
915,2026-01-26,11101,541,79.0909090909091,49.0,0.0
915,2026-01-27,10915,527,77.875,48.0,2.0
915,2026-01-28,10468,525,78.25,48.0,1.0
915,2026-01-29,10124,520,76.47826086956522,49.0,1.0
915,2026-01-30,10463,525,77.17391304347827,46.0,2.0
915,2026-01-31,5849,547,62.333333333333336,43.0,0.0
915,2026-02-01,5933,544,63.583333333333336,44.0,0.0
915,2026-02-02,10202,511,76.21739130434783,49.0,2.0
915,2026-02-03,11003,521,57.0,53.0,1.0
916,2026-01-05,14005,438,93.85714285714286,62.0,1.0
916,2026-01-06,13324,437,89.9,60.0,2.0
916,2026-01-07,12815,456,91.95833333333333,65.0,0.0
916,2026-01-08,13888,456,94.04166666666667,65.0,1.0
916,2026-01-09,13418,459,92.95833333333333,63.0,1.0
916,2026-01-10,7678,462,78.19047619047619,58.0,0.0
916,2026-01-11,7331,465,77.77272727272727,58.0,0.0
916,2026-01-12,12520,439,91.3,61.0,2.0
916,2026-01-13,12474,455,87.55,60.0,0.0
916,2026-01-14,13329,463,95.0909090909091,64.0,1.0
916,2026-01-15,13573,441,94.78260869565217,63.0,2.0
916,2026-01-16,12557,442,89.68181818181819,61.0,2.0
916,2026-01-17,8048,466,78.14285714285714,58.0,0.0
916,2026-01-18,7967,457,77.04545454545455,60.0,0.0
916,2026-01-19,14091,444,95.5909090909091,63.0,2.0
916,2026-01-20,14881,449,95.79166666666667,62.0,2.0
916,2026-01-21,13806,458,91.95652173913044,61.0,1.0
916,2026-01-22,12421,443,89.54166666666667,63.0,1.0
916,2026-01-23,13252,465,90.86363636363636,62.0,1.0
916,2026-01-24,8159,469,78.04166666666667,58.0,0.0
916,2026-01-25,7850,446,77.91666666666667,58.0,0.0
916,2026-01-26,12468,449,88.86363636363636,64.0,1.0
916,2026-01-27,12875,459,92.47826086956522,63.0,1.0
916,2026-01-28,12768,464,91.29166666666667,62.0,1.0
916,2026-01-29,13119,447,92.13636363636364,63.0,2.0
916,2026-01-30,12079,449,88.22727272727273,61.0,1.0
916,2026-01-31,7327,450,76.18181818181819,58.0,0.0
916,2026-02-01,7565,464,76.82608695652173,57.0,0.0
916,2026-02-02,12991,453,91.6086956521739,62.0,2.0
916,2026-02-03,13098,443,74.0,70.0,1.0
917,2026-01-05,9646,432,93.5,64.0,0.0
917,2026-01-06,9971,424,94.0909090909091,65.0,1.0
917,2026-01-07,9970,417,95.29166666666667,63.0,1.0
917,2026-01-08,9737,406,93.70833333333333,64.0,1.0
917,2026-01-09,9552,428,94.30434782608695,62.0,1.0
917,2026-01-10,5509,435,77.85714285714286,58.0,0.0
917,2026-01-11,5366,439,78.78947368421052,61.0,0.0
917,2026-01-12,9239,444,92.30434782608695,63.0,2.0
917,2026-01-13,8904,429,90.16666666666667,63.0,2.0
917,2026-01-14,9005,430,91.41666666666667,65.0,2.0
917,2026-01-15,9063,429,91.08695652173913,64.0,0.0
917,2026-01-16,9164,424,91.21739130434783,66.0,1.0
917,2026-01-17,5637,445,78.86363636363636,60.0,0.0
917,2026-01-18,6242,442,80.85714285714286,61.0,0.0
917,2026-01-19,10722,434,98.27272727272727,65.0,1.0
917,2026-01-20,11077,412,99.72727272727273,66.0,0.0
917,2026-01-21,10292,426,97.54545454545455,64.0,2.0
917,2026-01-22,10112,411,93.57142857142857,63.0,2.0
917,2026-01-23,9708,406,93.54166666666667,64.0,2.0
917,2026-01-24,6112,428,79.26086956521739,59.0,0.0
917,2026-01-25,5846,438,79.17391304347827,61.0,0.0
917,2026-01-26,9791,439,94.21739130434783,65.0,2.0
917,2026-01-27,9055,427,89.45,62.0,2.0
917,2026-01-28,8773,426,90.04347826086956,62.0,2.0
917,2026-01-29,9735,421,93.79166666666667,62.0,1.0
917,2026-01-30,10311,430,98.0,68.0,1.0
917,2026-01-31,6257,451,79.95652173913044,60.0,0.0
917,2026-02-01,5824,431,80.95833333333333,61.0,0.0
917,2026-02-02,9027,422,90.17391304347827,65.0,1.0
917,2026-02-03,8895,428,72.0,70.0,2.0
918,2026-01-05,5632,409,88.27272727272727,57.0,2.0
918,2026-01-06,5151,400,85.16666666666667,59.0,1.0
918,2026-01-07,5470,405,88.18181818181819,60.0,1.0
918,2026-01-08,5426,406,86.56521739130434,56.0,0.0
918,2026-01-09,5543,422,87.375,56.0,1.0
918,2026-01-10,3285,421,73.82608695652173,54.0,0.0
918,2026-01-11,3353,404,73.81818181818181,56.0,0.0
918,2026-01-12,5511,417,86.78260869565217,56.0,1.0
918,2026-01-13,5362,413,87.54166666666667,59.0,0.0
918,2026-01-14,5321,408,84.33333333333333,58.0,1.0
918,2026-01-15,5253,398,86.70833333333333,56.0,0.0
918,2026-01-16,5091,416,84.54166666666667,56.0,1.0
918,2026-01-17,3323,411,72.95652173913044,52.0,0.0
918,2026-01-18,3356,428,74.17391304347827,55.0,0.0
918,2026-01-19,5074,418,84.26086956521739,58.0,1.0
918,2026-01-20,5055,412,84.125,55.0,2.0
918,2026-01-21,5173,423,84.3913043478261,58.0,0.0
918,2026-01-22,5492,416,89.18181818181819,60.0,1.0
918,2026-01-23,5818,407,89.91666666666667,58.0,0.0
918,2026-01-24,3403,425,74.30434782608695,54.0,0.0
918,2026-01-25,3656,418,76.34782608695652,54.0,0.0
918,2026-01-26,5809,404,90.04166666666667,58.0,1.0
918,2026-01-27,5551,416,87.28571428571429,56.0,2.0
918,2026-01-28,5781,408,89.43478260869566,58.0,1.0
918,2026-01-29,5742,390,90.0,59.0,2.0
918,2026-01-30,6235,423,92.20833333333333,60.0,2.0
918,2026-01-31,3526,427,74.875,55.0,0.0
918,2026-02-01,3476,427,74.29166666666667,53.0,0.0
918,2026-02-02,6079,391,92.16666666666667,62.0,2.0
918,2026-02-03,6213,409,68.0,65.0,2.0
919,2026-01-05,5708,462,78.70833333333333,50.0,0.0
919,2026-01-06,5594,473,77.27272727272727,51.0,2.0
919,2026-01-07,5423,475,77.29166666666667,49.0,2.0
919,2026-01-08,5303,476,76.68181818181819,50.0,1.0
919,2026-01-09,5166,474,74.95652173913044,48.0,2.0
919,2026-01-10,3156,477,62.875,46.0,0.0
919,2026-01-11,3243,477,64.75,45.0,0.0
919,2026-01-12,5213,459,75.43478260869566,48.0,1.0
919,2026-01-13,5600,466,77.34782608695652,49.0,2.0
919,2026-01-14,5994,459,80.36363636363636,54.0,2.0
919,2026-01-15,5567,458,78.04347826086956,50.0,1.0
919,2026-01-16,5741,471,78.17391304347827,52.0,1.0
919,2026-01-17,3059,468,63.541666666666664,46.0,0.0
919,2026-01-18,3462,481,65.875,47.0,0.0
919,2026-01-19,5659,455,78.91666666666667,51.0,2.0
919,2026-01-20,5544,460,78.52173913043478,50.0,2.0
919,2026-01-21,5364,482,76.82608695652173,53.0,2.0
919,2026-01-22,6445,450,84.04761904761905,54.0,1.0
919,2026-01-23,7751,448,90.05,56.0,1.0
919,2026-01-24,5183,463,74.95652173913044,46.0,0.0
919,2026-01-25,5494,468,79.04545454545455,52.0,0.0
919,2026-01-26,9664,433,102.04166666666667,57.0,1.0
919,2026-01-27,10331,450,105.95833333333333,57.0,1.0
919,2026-01-28,10990,433,108.125,60.0,1.0
919,2026-01-29,11233,449,112.95652173913044,56.0,2.0
919,2026-01-30,12222,434,112.91304347826087,61.0,2.0
919,2026-01-31,7905,450,90.54166666666667,53.0,0.0
919,2026-02-01,9169,439,96.75,57.0,0.0
919,2026-02-02,15385,408,119.54166666666667,66.0,1.0
919,2026-02-03,16076,435,82.0,79.0,1.0
920,2026-01-05,8245,442,81.0,53.0,2.0
920,2026-01-06,8670,459,80.80952380952381,54.0,1.0
920,2026-01-07,9451,458,84.875,55.0,2.0
920,2026-01-08,9214,440,83.91666666666667,54.0,1.0
920,2026-01-09,9037,461,82.6086956521739,53.0,2.0
920,2026-01-10,4952,470,67.6086956521739,50.0,0.0
920,2026-01-11,5097,462,68.85714285714286,49.0,0.0
920,2026-01-12,8684,458,81.04347826086956,54.0,0.0
920,2026-01-13,9006,446,83.17391304347827,53.0,2.0
920,2026-01-14,9387,443,85.77272727272727,55.0,1.0
920,2026-01-15,8846,437,82.75,54.0,1.0
920,2026-01-16,10268,441,86.82608695652173,54.0,0.0
920,2026-01-17,5968,459,71.70833333333333,51.0,0.0
920,2026-01-18,6750,449,75.26086956521739,53.0,0.0
920,2026-01-19,12577,422,97.21739130434783,58.0,1.0
920,2026-01-20,14048,417,102.17391304347827,59.0,1.0
920,2026-01-21,14532,441,103.45454545454545,62.0,2.0
920,2026-01-22,14751,445,105.125,63.0,2.0
920,2026-01-23,16489,430,112.43478260869566,63.0,2.0
920,2026-01-24,8818,453,81.56521739130434,56.0,0.0
920,2026-01-25,9875,433,86.04347826086956,56.0,0.0
920,2026-01-26,17923,414,118.0,68.0,0.0
920,2026-01-27,21189,415,120.83333333333333,70.0,2.0
920,2026-01-28,22892,402,120.0,70.0,2.0
920,2026-01-29,21830,410,121.5,68.0,0.0
920,2026-01-30,24519,393,127.04761904761905,73.0,2.0
920,2026-01-31,16175,403,108.9047619047619,61.0,0.0
920,2026-02-01,17262,399,114.875,65.0,0.0
920,2026-02-02,28800,381,126.82608695652173,73.0,2.0
920,2026-02-03,26306,393,88.0,85.0,1.0
921,2026-01-05,10988,433,80.21739130434783,50.0,0.0
921,2026-01-06,11344,456,82.52173913043478,55.0,0.0
921,2026-01-07,11890,434,83.66666666666667,55.0,1.0
921,2026-01-08,11675,440,82.79166666666667,54.0,2.0
921,2026-01-09,10731,432,79.78260869565217,53.0,1.0
921,2026-01-10,6199,445,66.73913043478261,47.0,0.0
921,2026-01-11,6423,467,66.18181818181819,44.0,0.0
921,2026-01-12,10889,447,80.43478260869566,54.0,0.0
921,2026-01-13,10789,438,80.04347826086956,51.0,2.0
921,2026-01-14,10723,444,79.13636363636364,55.0,2.0
921,2026-01-15,10304,438,78.13636363636364,52.0,1.0
921,2026-01-16,10524,443,80.25,51.0,1.0
921,2026-01-17,6837,443,69.65217391304348,49.0,0.0
921,2026-01-18,6102,457,65.3913043478261,48.0,0.0
921,2026-01-19,11285,443,83.26086956521739,55.0,0.0
921,2026-01-20,11913,429,84.79166666666667,54.0,2.0
921,2026-01-21,11229,444,81.04347826086956,52.0,2.0
921,2026-01-22,11767,432,83.82608695652173,53.0,2.0
921,2026-01-23,10901,443,81.42857142857143,52.0,0.0
921,2026-01-24,7412,441,69.5,49.0,0.0
921,2026-01-25,6820,445,67.6086956521739,50.0,0.0
921,2026-01-26,10284,439,77.52380952380952,51.0,2.0
921,2026-01-27,10286,454,78.73913043478261,51.0,2.0
921,2026-01-28,10960,443,81.27272727272727,53.0,1.0
921,2026-01-29,11943,449,83.30434782608695,53.0,2.0
921,2026-01-30,12172,460,85.81818181818181,56.0,2.0
921,2026-01-31,7442,448,71.33333333333333,50.0,0.0
921,2026-02-01,6814,454,68.77272727272727,49.0,0.0
921,2026-02-02,12748,444,84.30434782608695,53.0,2.0
921,2026-02-03,11996,433,63.0,60.0,2.0
922,2026-01-05,8759,468,84.04166666666667,55.0,1.0
922,2026-01-06,9012,467,83.47826086956522,56.0,2.0
922,2026-01-07,9261,477,85.08695652173913,55.0,2.0
922,2026-01-08,9768,478,87.8695652173913,57.0,2.0
922,2026-01-09,9907,483,86.9090909090909,57.0,2.0
922,2026-01-10,5791,490,71.3913043478261,51.0,0.0
922,2026-01-11,5983,491,73.04545454545455,55.0,0.0
922,2026-01-12,9910,481,88.78260869565217,57.0,0.0
922,2026-01-13,10132,487,88.76190476190476,56.0,0.0
922,2026-01-14,9912,481,86.52380952380952,55.0,1.0
922,2026-01-15,9939,481,87.25,57.0,1.0
922,2026-01-16,9660,478,86.31818181818181,56.0,1.0
922,2026-01-17,5389,480,69.70833333333333,53.0,0.0
922,2026-01-18,5471,494,70.86363636363636,53.0,0.0
922,2026-01-19,8758,481,84.19047619047619,56.0,2.0
922,2026-01-20,9159,476,84.28571428571429,55.0,1.0
922,2026-01-21,8509,468,82.0,53.0,0.0
922,2026-01-22,8390,485,79.86363636363636,53.0,2.0
922,2026-01-23,8409,477,82.13636363636364,56.0,1.0
922,2026-01-24,5214,490,69.70833333333333,51.0,0.0
922,2026-01-25,5606,483,71.34782608695652,53.0,0.0
922,2026-01-26,9807,483,88.41666666666667,58.0,1.0
922,2026-01-27,9199,479,83.4090909090909,55.0,1.0
